image,title,address_street,address_locality,address_region,address_postal,address_country,type1,type2,number_of_rooms,price,price_usd,price_currency,url,size,size_unit,size_sqft,bed,bath,remark
,"288 Calle Cappela, Rio Rico, AZ 85648",288 Calle Cappela,Rio Rico,AZ,85648,US,Accommodation,Product,,"$18,000",18000.0,USD,https://www.redfin.com/AZ/Rio-Rico/288-Calle-Cappela-85648/home/122342154,1.0,acres (lot),,,,"SOLD JAN 26, 2023$18,000—beds—baths1.12 acres (lot)288 Calle Cappela, Rio Rico, AZ 85648288 Calle Cappela, Rio Rico, AZ 85648"
,Property in AZ,,,AZ,,US,Accommodation,Product,,"$55,000",55000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/122017012,4.0,acres (lot),,,,"SOLD DEC 19, 2022$55,000—beds—baths4.56 acres (lot)Property in AZ"
,"75 Sabio Ct, Rio Rico, AZ 85648",75 Sabio Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$19,000",19000.0,USD,https://www.redfin.com/AZ/Rio-Rico/75-Sabio-Ct-85648/home/122343580,0.0,acre (lot),,,,"SOLD MAY 15, 2023$19,000—beds—baths0.61 acre (lot)75 Sabio Ct, Rio Rico, AZ 8564875 Sabio Ct, Rio Rico, AZ 85648"
,"128 Camino Embarcadero, Rio Rico, AZ 85648",128 Camino Embarcadero,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000.0,USD,https://www.redfin.com/AZ/Rio-Rico/128-Camino-Embarcadero-85648/home/122324219,0.0,acre (lot),,,,"SOLD SEP 21, 2023$8,000—beds—baths0.61 acre (lot)128 Camino Embarcadero, Rio Rico, AZ 85648128 Camino Embarcadero, Rio Rico, AZ 85648"
,"1755 Polonia Ct, Rio Rico, AZ 85648",1755 Polonia Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$5,500",5500.0,USD,https://www.redfin.com/AZ/Rio-Rico/1755-Polonia-Ct-85648/home/122315971,0.0,acre (lot),,,,"SOLD MAR 13, 2023$5,500—beds—baths0.23 acre (lot)1755 Polonia Ct, Rio Rico, AZ 856481755 Polonia Ct, Rio Rico, AZ 85648"
,"1308 Via Patricia, Rio Rico, AZ 85648",1308 Via Patricia,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1308-Via-Patricia-85648/home/122091342,2.0,acres (lot),,,,"SOLD MAR 16, 2023$10,000—beds—baths2.08 acres (lot)1308 Via Patricia, Rio Rico, AZ 856481308 Via Patricia, Rio Rico, AZ 85648"
,"262 Circulo Montana, Nogales, AZ 85621",262 Circulo Montana,Nogales,AZ,85621,US,Accommodation,Product,,"$65,000",65000.0,USD,https://www.redfin.com/AZ/Nogales/262-Circulo-Montana-85621/home/162067810,14.0,acres (lot),,,,"SOLD APR 24, 2023$65,000—beds—baths14.70 acres (lot)262 Circulo Montana, Nogales, AZ 85621262 Circulo Montana, Nogales, AZ 85621"
https://ssl.cdn-redfin.com/photo/115/islphoto/406/genIslnoResize.22315406_0.jpg,"2 Pendleton Dr, Rio Rico, AZ 85648",2 Pendleton Dr,Rio Rico,AZ,85648,US,Accommodation,Product,,"$28,325",28325.0,USD,https://www.redfin.com/AZ/Rio-Rico/2-Pendleton-Dr-85648/home/162084961,63.0,acres (lot),,,,"SOLD MAR 24, 2023$28,325—beds—baths63.10 acres (lot)2 Pendleton Dr, Rio Rico, AZ 856482 Pendleton Dr, Rio Rico, AZ 85648"
,"176 Avenida Pastor, Rio Rico, AZ 85648",176 Avenida Pastor,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,383",7383.0,USD,https://www.redfin.com/AZ/Rio-Rico/176-Avenida-Pastor-85648/home/122315517,0.0,acre (lot),,,,"SOLD APR 28, 2023$7,383—beds—baths0.85 acre (lot)176 Avenida Pastor, Rio Rico, AZ 85648176 Avenida Pastor, Rio Rico, AZ 85648"
,Property in AZ,,,AZ,,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/122272842,7.0,acres (lot),,,,"SOLD FEB 28, 2023$10,000—beds—baths7.65 acres (lot)Property in AZ"
https://ssl.cdn-redfin.com/photo/115/islphoto/776/genIslnoResize.22320776_3.jpg,"1034 Cocula Ct, Rio Rico, AZ 85648",1034 Cocula Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1034-Cocula-Ct-85648/home/122314570,0.0,acre (lot),,,,"SOLD APR 21, 2023$10,000—beds—baths0.78 acre (lot)1034 Cocula Ct, Rio Rico, AZ 856481034 Cocula Ct, Rio Rico, AZ 85648"
,"297 Camino Arenosa, Rio Rico, AZ 85648",297 Camino Arenosa,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,900",7900.0,USD,https://www.redfin.com/AZ/Rio-Rico/297-Camino-Arenosa-85648/home/122298256,1.0,acres (lot),,,,"SOLD DEC 27, 2022$7,900—beds—baths1.93 acres (lot)297 Camino Arenosa, Rio Rico, AZ 85648297 Camino Arenosa, Rio Rico, AZ 85648"
,Property in AZ,,,AZ,,US,Accommodation,Product,,"$275,000",275000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/162106299,19.0,acres (lot),,,,"SOLD FEB 22, 2023$275,000—beds—baths19.76 acres (lot)Property in AZ"
https://ssl.cdn-redfin.com/photo/115/islphoto/808/genIslnoResize.22301808_0.jpg,Property in AZ,,,AZ,,US,Accommodation,Product,,"$160,000",160000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/162141811,9.0,acres (lot),,,,"SOLD NOV 17, 2023$160,000—beds—baths9.44 acres (lot)Property in AZ"
,"288 Circulo Cerro, Rio Rico, AZ 85648",288 Circulo Cerro,Rio Rico,AZ,85648,US,Accommodation,Product,,"$15,000",15000.0,USD,https://www.redfin.com/AZ/Rio-Rico/288-Circulo-Cerro-85648/home/122302918,1.0,acres (lot),,,,"SOLD MAY 5, 2023$15,000—beds—baths1.18 acres (lot)288 Circulo Cerro, Rio Rico, AZ 85648288 Circulo Cerro, Rio Rico, AZ 85648"
,"143 Camino Embarcadero, Rio Rico, AZ 85648",143 Camino Embarcadero,Rio Rico,AZ,85648,US,Accommodation,Product,,"$6,000",6000.0,USD,https://www.redfin.com/AZ/Rio-Rico/143-Camino-Embarcadero-85648/home/122287312,2.0,acres (lot),,,,"SOLD JAN 26, 2023$6,000—beds—baths2.57 acres (lot)143 Camino Embarcadero, Rio Rico, AZ 85648143 Camino Embarcadero, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/114/genIslnoResize.22301114_B.jpg,"492 Calvillo Ct, Rio Rico, AZ 85648",492 Calvillo Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,500",10500.0,USD,https://www.redfin.com/AZ/Rio-Rico/492-Calvillo-Ct-85648/home/122061766,0.0,acre (lot),,,,"SOLD APR 10, 2023$10,500—beds—baths0.96 acre (lot)492 Calvillo Ct, Rio Rico, AZ 85648492 Calvillo Ct, Rio Rico, AZ 85648"
,"Cancun Corte, Rio Rico, AZ 85648",Cancun Corte,Rio Rico,AZ,85648,US,Accommodation,Product,,"$9,000",9000.0,USD,https://www.redfin.com/AZ/Rio-Rico/Cancun-Corte-85648/home/122272505,0.0,acre (lot),,,,"SOLD FEB 21, 2023$9,000—beds—baths0.30 acre (lot)Cancun Corte, Rio Rico, AZ 85648Cancun Corte, Rio Rico, AZ 85648"
,"1840 Gardenias Ct, Rio Rico, AZ 85648",1840 Gardenias Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1840-Gardenias-Ct-85648/home/122126418,0.0,acre (lot),,,,"SOLD FEB 27, 2023$10,000—beds—baths0.24 acre (lot)1840 Gardenias Ct, Rio Rico, AZ 856481840 Gardenias Ct, Rio Rico, AZ 85648"
,"34 Camino Pesqueira, Rio Rico, AZ 85648",34 Camino Pesqueira,Rio Rico,AZ,85648,US,Accommodation,Product,,"$15,000",15000.0,USD,https://www.redfin.com/AZ/Rio-Rico/34-Camino-Pesqueira-85648/home/122053563,1.0,acres (lot),,,,"SOLD AUG 2, 2023$15,000—beds—baths1.44 acres (lot)34 Camino Pesqueira, Rio Rico, AZ 8564834 Camino Pesqueira, Rio Rico, AZ 85648"
,"44 Los Vientos, Nogales, AZ 85621",44 Los Vientos,Nogales,AZ,85621,US,Accommodation,Product,,"$150,000",150000.0,USD,https://www.redfin.com/AZ/Nogales/44-Los-Vientos-85621/home/162140867,36.0,acres (lot),,,,"SOLD AUG 22, 2023$150,000—beds—baths36.18 acres (lot)44 Los Vientos, Nogales, AZ 8562144 Los Vientos, Nogales, AZ 85621"
https://ssl.cdn-redfin.com/photo/115/islphoto/675/genIslnoResize.22224675_0.jpg,"601 Via Cocospera, Rio Rico, AZ 85648",601 Via Cocospera,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,500",7500.0,USD,https://www.redfin.com/AZ/Rio-Rico/601-Via-Cocospera-85648/home/122146476,2.0,acres (lot),,,,"SOLD APR 7, 2023$7,500—beds—baths2.24 acres (lot)601 Via Cocospera, Rio Rico, AZ 85648601 Via Cocospera, Rio Rico, AZ 85648"
,Property in AZ,,,AZ,,US,Accommodation,Product,,"$90,000",90000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/122412733,1.0,acres (lot),,,,"SOLD AUG 7, 2023$90,000—beds—baths1.53 acres (lot)Property in AZ"
,"1641 Tonina Ct, Rio Rico, AZ 85648",1641 Tonina Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$9,000",9000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1641-Tonina-Ct-85648/home/122077870,0.0,acre (lot),,,,"SOLD NOV 6, 2023$9,000—beds—baths0.67 acre (lot)1641 Tonina Ct, Rio Rico, AZ 856481641 Tonina Ct, Rio Rico, AZ 85648"
,"Southmoreland Pl, Elgin, AZ 85611",Southmoreland Pl,Elgin,AZ,85611,US,Accommodation,Product,,"$59,500",59500.0,USD,https://www.redfin.com/AZ/Elgin/Southmoreland-Pl-85611/home/122123737,4.0,acres (lot),,,,"SOLD APR 25, 2023$59,500—beds—baths4.79 acres (lot)Southmoreland Pl, Elgin, AZ 85611Southmoreland Pl, Elgin, AZ 85611"
,"81 Cayuse Trl, Sonoita, AZ 85637",81 Cayuse Trl,Sonoita,AZ,85637,US,Accommodation,Product,,"$53,000",53000.0,USD,https://www.redfin.com/AZ/Sonoita/81-Cayuse-Trl-85637/home/122170962,4.0,acres (lot),,,,"SOLD SEP 14, 2023$53,000—beds—baths4.79 acres (lot)81 Cayuse Trl, Sonoita, AZ 8563781 Cayuse Trl, Sonoita, AZ 85637"
,"1419 Circulo Sombrero, Rio Rico, AZ 85648",1419 Circulo Sombrero,Rio Rico,AZ,85648,US,Accommodation,Product,,"$293,000",293000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1419-Circulo-Sombrero-85648/home/122309082,2.0,acres (lot),,,,"SOLD NOV 22, 2023$293,000—beds—baths2.99 acres (lot)1419 Circulo Sombrero, Rio Rico, AZ 856481419 Circulo Sombrero, Rio Rico, AZ 85648"
,"992 Paseo Guebabi, Rio Rico, AZ 85648",992 Paseo Guebabi,Rio Rico,AZ,85648,US,Accommodation,Product,,"$6,000",6000.0,USD,https://www.redfin.com/AZ/Rio-Rico/992-Paseo-Guebabi-85648/home/122357648,1.0,acres (lot),,,,"SOLD JUL 10, 2023$6,000—beds—baths1.06 acres (lot)992 Paseo Guebabi, Rio Rico, AZ 85648992 Paseo Guebabi, Rio Rico, AZ 85648"
,"1846 La Paz Ct, Rio Rico, AZ 85648",1846 La Paz Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,000",7000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1846-La-Paz-Ct-85648/home/122326001,0.0,acre (lot),,,,"SOLD NOV 9, 2023$7,000—beds—baths0.24 acre (lot)1846 La Paz Ct, Rio Rico, AZ 856481846 La Paz Ct, Rio Rico, AZ 85648"
,"1158 Sagitario Ct, Rio Rico, AZ 85648",1158 Sagitario Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$6,750",6750.0,USD,https://www.redfin.com/AZ/Rio-Rico/1158-Sagitario-Ct-85648/home/122202588,0.0,acre (lot),,,,"SOLD SEP 29, 2023$6,750—beds—baths0.74 acre (lot)1158 Sagitario Ct, Rio Rico, AZ 856481158 Sagitario Ct, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/156/genIslnoResize.22305156_0.jpg,"288 Calle Cappela, Rio Rico, AZ 85648",288 Calle Cappela,Rio Rico,AZ,85648,US,Accommodation,Product,,"$18,000",18000.0,USD,https://www.redfin.com/AZ/Rio-Rico/288-Calle-Cappela-85648/home/122342154,1.0,acres (lot),,,,"SOLD JAN 26, 2023$18,000—beds—baths1.12 acres (lot)288 Calle Cappela, Rio Rico, AZ 85648288 Calle Cappela, Rio Rico, AZ 85648"
,Property in AZ,,,AZ,,US,Accommodation,Product,,"$55,000",55000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/122017012,4.0,acres (lot),,,,"SOLD DEC 19, 2022$55,000—beds—baths4.56 acres (lot)Property in AZ"
,"75 Sabio Ct, Rio Rico, AZ 85648",75 Sabio Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$19,000",19000.0,USD,https://www.redfin.com/AZ/Rio-Rico/75-Sabio-Ct-85648/home/122343580,0.0,acre (lot),,,,"SOLD MAY 15, 2023$19,000—beds—baths0.61 acre (lot)75 Sabio Ct, Rio Rico, AZ 8564875 Sabio Ct, Rio Rico, AZ 85648"
,"128 Camino Embarcadero, Rio Rico, AZ 85648",128 Camino Embarcadero,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000.0,USD,https://www.redfin.com/AZ/Rio-Rico/128-Camino-Embarcadero-85648/home/122324219,0.0,acre (lot),,,,"SOLD SEP 21, 2023$8,000—beds—baths0.61 acre (lot)128 Camino Embarcadero, Rio Rico, AZ 85648128 Camino Embarcadero, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/86/islphoto/413/genIslnoResize.6579413_2.jpg,"1755 Polonia Ct, Rio Rico, AZ 85648",1755 Polonia Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$5,500",5500.0,USD,https://www.redfin.com/AZ/Rio-Rico/1755-Polonia-Ct-85648/home/122315971,0.0,acre (lot),,,,"SOLD MAR 13, 2023$5,500—beds—baths0.23 acre (lot)1755 Polonia Ct, Rio Rico, AZ 856481755 Polonia Ct, Rio Rico, AZ 85648"
,"1308 Via Patricia, Rio Rico, AZ 85648",1308 Via Patricia,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1308-Via-Patricia-85648/home/122091342,2.0,acres (lot),,,,"SOLD MAR 16, 2023$10,000—beds—baths2.08 acres (lot)1308 Via Patricia, Rio Rico, AZ 856481308 Via Patricia, Rio Rico, AZ 85648"
,"262 Circulo Montana, Nogales, AZ 85621",262 Circulo Montana,Nogales,AZ,85621,US,Accommodation,Product,,"$65,000",65000.0,USD,https://www.redfin.com/AZ/Nogales/262-Circulo-Montana-85621/home/162067810,14.0,acres (lot),,,,"SOLD APR 24, 2023$65,000—beds—baths14.70 acres (lot)262 Circulo Montana, Nogales, AZ 85621262 Circulo Montana, Nogales, AZ 85621"
,"2 Pendleton Dr, Rio Rico, AZ 85648",2 Pendleton Dr,Rio Rico,AZ,85648,US,Accommodation,Product,,"$28,325",28325.0,USD,https://www.redfin.com/AZ/Rio-Rico/2-Pendleton-Dr-85648/home/162084961,63.0,acres (lot),,,,"SOLD MAR 24, 2023$28,325—beds—baths63.10 acres (lot)2 Pendleton Dr, Rio Rico, AZ 856482 Pendleton Dr, Rio Rico, AZ 85648"
,"176 Avenida Pastor, Rio Rico, AZ 85648",176 Avenida Pastor,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,383",7383.0,USD,https://www.redfin.com/AZ/Rio-Rico/176-Avenida-Pastor-85648/home/122315517,0.0,acre (lot),,,,"SOLD APR 28, 2023$7,383—beds—baths0.85 acre (lot)176 Avenida Pastor, Rio Rico, AZ 85648176 Avenida Pastor, Rio Rico, AZ 85648"
,Property in AZ,,,AZ,,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/122272842,7.0,acres (lot),,,,"SOLD FEB 28, 2023$10,000—beds—baths7.65 acres (lot)Property in AZ"
,"1034 Cocula Ct, Rio Rico, AZ 85648",1034 Cocula Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1034-Cocula-Ct-85648/home/122314570,0.0,acre (lot),,,,"SOLD APR 21, 2023$10,000—beds—baths0.78 acre (lot)1034 Cocula Ct, Rio Rico, AZ 856481034 Cocula Ct, Rio Rico, AZ 85648"
,"297 Camino Arenosa, Rio Rico, AZ 85648",297 Camino Arenosa,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,900",7900.0,USD,https://www.redfin.com/AZ/Rio-Rico/297-Camino-Arenosa-85648/home/122298256,1.0,acres (lot),,,,"SOLD DEC 27, 2022$7,900—beds—baths1.93 acres (lot)297 Camino Arenosa, Rio Rico, AZ 85648297 Camino Arenosa, Rio Rico, AZ 85648"
,Property in AZ,,,AZ,,US,Accommodation,Product,,"$275,000",275000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/162106299,19.0,acres (lot),,,,"SOLD FEB 22, 2023$275,000—beds—baths19.76 acres (lot)Property in AZ"
https://ssl.cdn-redfin.com/photo/115/islphoto/702/genIslnoResize.22313702_0.jpg,Property in AZ,,,AZ,,US,Accommodation,Product,,"$160,000",160000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/162141811,9.0,acres (lot),,,,"SOLD NOV 17, 2023$160,000—beds—baths9.44 acres (lot)Property in AZ"
,"288 Circulo Cerro, Rio Rico, AZ 85648",288 Circulo Cerro,Rio Rico,AZ,85648,US,Accommodation,Product,,"$15,000",15000.0,USD,https://www.redfin.com/AZ/Rio-Rico/288-Circulo-Cerro-85648/home/122302918,1.0,acres (lot),,,,"SOLD MAY 5, 2023$15,000—beds—baths1.18 acres (lot)288 Circulo Cerro, Rio Rico, AZ 85648288 Circulo Cerro, Rio Rico, AZ 85648"
,"143 Camino Embarcadero, Rio Rico, AZ 85648",143 Camino Embarcadero,Rio Rico,AZ,85648,US,Accommodation,Product,,"$6,000",6000.0,USD,https://www.redfin.com/AZ/Rio-Rico/143-Camino-Embarcadero-85648/home/122287312,2.0,acres (lot),,,,"SOLD JAN 26, 2023$6,000—beds—baths2.57 acres (lot)143 Camino Embarcadero, Rio Rico, AZ 85648143 Camino Embarcadero, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/375/genIslnoResize.22304375_0.jpg,"492 Calvillo Ct, Rio Rico, AZ 85648",492 Calvillo Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,500",10500.0,USD,https://www.redfin.com/AZ/Rio-Rico/492-Calvillo-Ct-85648/home/122061766,0.0,acre (lot),,,,"SOLD APR 10, 2023$10,500—beds—baths0.96 acre (lot)492 Calvillo Ct, Rio Rico, AZ 85648492 Calvillo Ct, Rio Rico, AZ 85648"
,"Cancun Corte, Rio Rico, AZ 85648",Cancun Corte,Rio Rico,AZ,85648,US,Accommodation,Product,,"$9,000",9000.0,USD,https://www.redfin.com/AZ/Rio-Rico/Cancun-Corte-85648/home/122272505,0.0,acre (lot),,,,"SOLD FEB 21, 2023$9,000—beds—baths0.30 acre (lot)Cancun Corte, Rio Rico, AZ 85648Cancun Corte, Rio Rico, AZ 85648"
,"1840 Gardenias Ct, Rio Rico, AZ 85648",1840 Gardenias Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1840-Gardenias-Ct-85648/home/122126418,0.0,acre (lot),,,,"SOLD FEB 27, 2023$10,000—beds—baths0.24 acre (lot)1840 Gardenias Ct, Rio Rico, AZ 856481840 Gardenias Ct, Rio Rico, AZ 85648"
,"34 Camino Pesqueira, Rio Rico, AZ 85648",34 Camino Pesqueira,Rio Rico,AZ,85648,US,Accommodation,Product,,"$15,000",15000.0,USD,https://www.redfin.com/AZ/Rio-Rico/34-Camino-Pesqueira-85648/home/122053563,1.0,acres (lot),,,,"SOLD AUG 2, 2023$15,000—beds—baths1.44 acres (lot)34 Camino Pesqueira, Rio Rico, AZ 8564834 Camino Pesqueira, Rio Rico, AZ 85648"
,"44 Los Vientos, Nogales, AZ 85621",44 Los Vientos,Nogales,AZ,85621,US,Accommodation,Product,,"$150,000",150000.0,USD,https://www.redfin.com/AZ/Nogales/44-Los-Vientos-85621/home/162140867,36.0,acres (lot),,,,"SOLD AUG 22, 2023$150,000—beds—baths36.18 acres (lot)44 Los Vientos, Nogales, AZ 8562144 Los Vientos, Nogales, AZ 85621"
,"601 Via Cocospera, Rio Rico, AZ 85648",601 Via Cocospera,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,500",7500.0,USD,https://www.redfin.com/AZ/Rio-Rico/601-Via-Cocospera-85648/home/122146476,2.0,acres (lot),,,,"SOLD APR 7, 2023$7,500—beds—baths2.24 acres (lot)601 Via Cocospera, Rio Rico, AZ 85648601 Via Cocospera, Rio Rico, AZ 85648"
,Property in AZ,,,AZ,,US,Accommodation,Product,,"$90,000",90000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/122412733,1.0,acres (lot),,,,"SOLD AUG 7, 2023$90,000—beds—baths1.53 acres (lot)Property in AZ"
,"1641 Tonina Ct, Rio Rico, AZ 85648",1641 Tonina Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$9,000",9000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1641-Tonina-Ct-85648/home/122077870,0.0,acre (lot),,,,"SOLD NOV 6, 2023$9,000—beds—baths0.67 acre (lot)1641 Tonina Ct, Rio Rico, AZ 856481641 Tonina Ct, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/149/genIslnoResize.22227149_0.jpg,"Southmoreland Pl, Elgin, AZ 85611",Southmoreland Pl,Elgin,AZ,85611,US,Accommodation,Product,,"$59,500",59500.0,USD,https://www.redfin.com/AZ/Elgin/Southmoreland-Pl-85611/home/122123737,4.0,acres (lot),,,,"SOLD APR 25, 2023$59,500—beds—baths4.79 acres (lot)Southmoreland Pl, Elgin, AZ 85611Southmoreland Pl, Elgin, AZ 85611"
,"81 Cayuse Trl, Sonoita, AZ 85637",81 Cayuse Trl,Sonoita,AZ,85637,US,Accommodation,Product,,"$53,000",53000.0,USD,https://www.redfin.com/AZ/Sonoita/81-Cayuse-Trl-85637/home/122170962,4.0,acres (lot),,,,"SOLD SEP 14, 2023$53,000—beds—baths4.79 acres (lot)81 Cayuse Trl, Sonoita, AZ 8563781 Cayuse Trl, Sonoita, AZ 85637"
,"1419 Circulo Sombrero, Rio Rico, AZ 85648",1419 Circulo Sombrero,Rio Rico,AZ,85648,US,Accommodation,Product,,"$293,000",293000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1419-Circulo-Sombrero-85648/home/122309082,2.0,acres (lot),,,,"SOLD NOV 22, 2023$293,000—beds—baths2.99 acres (lot)1419 Circulo Sombrero, Rio Rico, AZ 856481419 Circulo Sombrero, Rio Rico, AZ 85648"
,"992 Paseo Guebabi, Rio Rico, AZ 85648",992 Paseo Guebabi,Rio Rico,AZ,85648,US,Accommodation,Product,,"$6,000",6000.0,USD,https://www.redfin.com/AZ/Rio-Rico/992-Paseo-Guebabi-85648/home/122357648,1.0,acres (lot),,,,"SOLD JUL 10, 2023$6,000—beds—baths1.06 acres (lot)992 Paseo Guebabi, Rio Rico, AZ 85648992 Paseo Guebabi, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/818/genIslnoResize.22308818_0.jpg,"1846 La Paz Ct, Rio Rico, AZ 85648",1846 La Paz Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,000",7000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1846-La-Paz-Ct-85648/home/122326001,0.0,acre (lot),,,,"SOLD NOV 9, 2023$7,000—beds—baths0.24 acre (lot)1846 La Paz Ct, Rio Rico, AZ 856481846 La Paz Ct, Rio Rico, AZ 85648"
,"1158 Sagitario Ct, Rio Rico, AZ 85648",1158 Sagitario Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$6,750",6750.0,USD,https://www.redfin.com/AZ/Rio-Rico/1158-Sagitario-Ct-85648/home/122202588,0.0,acre (lot),,,,"SOLD SEP 29, 2023$6,750—beds—baths0.74 acre (lot)1158 Sagitario Ct, Rio Rico, AZ 856481158 Sagitario Ct, Rio Rico, AZ 85648"
,"288 Calle Cappela, Rio Rico, AZ 85648",288 Calle Cappela,Rio Rico,AZ,85648,US,Accommodation,Product,,"$18,000",18000.0,USD,https://www.redfin.com/AZ/Rio-Rico/288-Calle-Cappela-85648/home/122342154,1.0,acres (lot),,,,"SOLD JAN 26, 2023$18,000—beds—baths1.12 acres (lot)288 Calle Cappela, Rio Rico, AZ 85648288 Calle Cappela, Rio Rico, AZ 85648"
,Property in AZ,,,AZ,,US,Accommodation,Product,,"$55,000",55000.0,USD,https://www.redfin.com/AZ/Unknown/Unknown-Unknown/home/122017012,4.0,acres (lot),,,,"SOLD DEC 19, 2022$55,000—beds—baths4.56 acres (lot)Property in AZ"
https://ssl.cdn-redfin.com/photo/115/islphoto/165/genIslnoResize.22318165_0.jpg,"75 Sabio Ct, Rio Rico, AZ 85648",75 Sabio Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$19,000",19000.0,USD,https://www.redfin.com/AZ/Rio-Rico/75-Sabio-Ct-85648/home/122343580,0.0,acre (lot),,,,"SOLD MAY 15, 2023$19,000—beds—baths0.61 acre (lot)75 Sabio Ct, Rio Rico, AZ 8564875 Sabio Ct, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/848/genIslnoResize.22314848_3.jpg,"128 Camino Embarcadero, Rio Rico, AZ 85648",128 Camino Embarcadero,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000.0,USD,https://www.redfin.com/AZ/Rio-Rico/128-Camino-Embarcadero-85648/home/122324219,0.0,acre (lot),,,,"SOLD SEP 21, 2023$8,000—beds—baths0.61 acre (lot)128 Camino Embarcadero, Rio Rico, AZ 85648128 Camino Embarcadero, Rio Rico, AZ 85648"
,"1755 Polonia Ct, Rio Rico, AZ 85648",1755 Polonia Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$5,500",5500.0,USD,https://www.redfin.com/AZ/Rio-Rico/1755-Polonia-Ct-85648/home/122315971,0.0,acre (lot),,,,"SOLD MAR 13, 2023$5,500—beds—baths0.23 acre (lot)1755 Polonia Ct, Rio Rico, AZ 856481755 Polonia Ct, Rio Rico, AZ 85648"
,"1308 Via Patricia, Rio Rico, AZ 85648",1308 Via Patricia,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1308-Via-Patricia-85648/home/122091342,2.0,acres (lot),,,,"SOLD MAR 16, 2023$10,000—beds—baths2.08 acres (lot)1308 Via Patricia, Rio Rico, AZ 856481308 Via Patricia, Rio Rico, AZ 85648"
